station;Date;Pression-mer;varia-pres-3h;Direc_ vent_M_10min;Vitesse_vent_moyen 10 mn;Température;Humidité;Visibilité horizontale;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Pression station;Variation de pression en 24 heures;Température minimale sur 12 heures;Température maximale sur 12 heures;Température minimale du sol sur 12 heures;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Précipitations_ 6hrs;Précipitations_12hrs;Précipitations24hrs;Nébulosité couche nuageuse 1;Coordonnees;lieu
7643;2017-06-07 20:00:00+02:00;101860;-50;50;2,1;298,45;31;52030;;0;;101770;340;290.450000;299.450000;293.250000;4.000000;5.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-13 11:00:00+02:00;101450;30;130;3,2;302,65;55;17800;;0;;101360;-200;;;295.250000;4.400000;6.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-25 05:00:00+02:00;101640;60;310;3,9;297,35;53;56870;100;8;4260;101550;-100;;;296.950000;6.000000;7.700000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-15 04:00:00+01:00;102760;-50;310;2,3;282,15;73;20000;10;0;8000;102660;30;;;280.850000;3.100000;3.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-16 04:00:00+01:00;102470;-90;10;1,1;279,75;85;12000;0;0;;102370;-290;;;279.950000;1.500000;1.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-17 10:00:00+01:00;102280;70;0;0;283,45;86;3000;90;7;250;102180;-210;;;282.750000;1.100000;2.600000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-03-20 16:00:00+01:00;101270;-140;210;4,5;291,25;58;20000;25;0;;101180;40;;;282.650000;5.800000;6.200000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-22 10:00:00+01:00;101310;20;150;2,1;287,45;57;60000;;0;;101210;-100;;;282.050000;3.100000;3.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-24 07:00:00+01:00;101600;110;140;4,7;286,25;87;40690;100;7;450;101500;790;284.350000;286.650000;283.950000;6.200000;7.200000;-10;0.800000;0,8;2,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-26 08:00:00+02:00;101890;10;40;4,6;281,55;87;50000;75;6;800;101790;550;281.250000;285.450000;282.250000;6.600000;6.600000;-10;0.000000;0;14,4;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-27 20:00:00+02:00;102340;50;180;1;286,85;79;25000;60;5;800;102240;470;282.850000;289.550000;284.450000;1.600000;1.900000;-10;0.000000;0;0,2;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-29 11:00:00+02:00;102600;50;20;5,2;292,95;40;60000;0;0;;102500;-90;;;283.450000;8.700000;8.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-30 02:00:00+02:00;101140;100;280;2,8;289,95;66;60000;;1;3960;101050;600;;;288.950000;3.700000;5.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-02 08:00:00+02:00;102050;80;300;5,1;293,25;59;56860;;0;;101960;250;291.950000;297.050000;291.450000;8.000000;10.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-03 17:00:00+02:00;101890;-130;200;4,1;302,85;33;47390;;0;;101800;-40;;;290.050000;5.600000;6.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-08 08:00:00+02:00;101640;10;360;1,9;295,65;74;36460;;1;6840;101550;-320;292.750000;299.350000;293.150000;2.700000;3.300000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-09 14:00:00+02:00;101210;-60;160;5,5;299,15;76;28850;;0;;101120;-460;;;293.850000;7.100000;7.100000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-07-10 20:00:00+02:00;101250;-20;220;8;298,55;69;45530;;0;;101160;160;296.250000;302.250000;298.550000;10.700000;12.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-11 17:00:00+02:00;101460;-50;210;6,3;300,45;50;51040;;0;;101370;190;;;292.750000;8.100000;8.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-13 20:00:00+02:00;101400;-30;310;9,6;304,55;32;32340;;0;;101310;-230;296.350000;308.150000;297.450000;13.900000;13.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-14 14:00:00+02:00;101620;-150;350;5,2;304,85;28;47260;;0;;101530;-10;;;294.150000;8.700000;13.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-29 02:00:00+02:00;102450;-50;20;1,1;286,65;86;18190;;0;;102350;0;;;286.250000;1.300000;1.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-16 11:00:00+02:00;102660;40;80;3,7;297,65;46;60000;;0;;102570;-60;;;289.550000;4.800000;5.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-17 05:00:00+02:00;102340;-120;10;2,9;286,95;92;15350;;0;;102240;-220;;;289.550000;3.600000;3.600000;-10;0.200000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-05-18 08:00:00+02:00;101540;-20;20;2,9;289,25;79;43860;90;7;4320;101440;-770;287.950000;294.550000;289.950000;3.600000;4.300000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-06-01 17:00:00+02:00;101930;-70;170;4,9;296,05;73;19750;;2;450;101840;-40;;;290.750000;7.500000;7.500000;-10;1.400000;1,4;1,4;2;43.577, 3.963167;MONTPELLIER
7643;2017-06-03 05:00:00+02:00;101590;-110;10;1,1;291,55;89;6800;;0;;101500;-280;;;291.350000;2.500000;2.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-28 11:00:00+02:00;101560;30;300;6;301,65;42;29270;;0;;101470;220;;;295.350000;9.200000;10.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-29 23:00:00+02:00;101570;50;130;2,9;295,35;73;60000;;0;;101480;60;;;295.950000;3.500000;4.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-01 05:00:00+02:00;101310;-60;150;4,2;296,35;80;18840;;0;;101220;-160;;;295.450000;6.000000;6.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-09 11:00:00+02:00;101640;20;330;4,2;298,15;31;50910;;0;;101550;380;;;289.950000;6.500000;8.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-29 11:00:00+02:00;101510;120;110;3,3;299,35;69;4980;75;6;450;101420;-90;;;295.050000;5.000000;5.000000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-09-12 14:00:00+02:00;101530;0;330;7,1;296,85;31;23100;;1;2250;101440;650;;;287.450000;12.200000;13.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-09-14 17:00:00+02:00;101680;-60;330;11;295,75;27;24220;75;6;3600;101590;-230;;;288.650000;15.500000;17.400000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-09-20 14:00:00+02:00;101940;-140;360;3,5;295,35;27;19680;;0;;101850;20;;;282.350000;7.800000;7.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-21 05:00:00+02:00;101870;-40;320;1,3;282,55;71;60000;;0;;101770;-270;;;282.750000;1.500000;1.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-19 08:00:00+02:00;101380;0;150;1,7;289,35;95;1160;100;8;250;101280;-400;289.350000;292.450000;288.950000;5.300000;10.500000;-10;15.100000;16,3;16,5;2;43.577, 3.963167;MONTPELLIER
7643;2017-09-22 20:00:00+02:00;102050;10;230;1,4;290,95;82;17990;;0;;101950;170;286.950000;294.950000;288.550000;2.100000;3.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-23 14:00:00+02:00;102100;-120;160;2,9;296,35;60;19950;;0;;102010;20;;;289.050000;4.100000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-26 10:00:00+01:00;102830;180;300;4,4;281,15;44;60000;;0;;102730;1280;;;276.450000;6.500000;7.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-02 13:00:00+01:00;101290;50;320;9;275,75;80;40440;100;3;1250;101190;50;;;273.650000;13.000000;16.200000;-10;0.200000;0,2;0,2;3;43.577, 3.963167;MONTPELLIER
7643;2017-12-04 13:00:00+01:00;103170;-20;330;3,6;286,15;42;56390;;0;;103070;820;;;271.050000;8.400000;8.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-06 01:00:00+01:00;103570;30;20;1,8;273,45;79;7860;;0;;103470;160;;;273.150000;2.500000;2.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-12 01:00:00+01:00;100280;390;340;1,3;278,55;85;50590;;0;;100180;1130;;;277.250000;2.100000;6.400000;-10;0.000000;2,6;3,4;;43.577, 3.963167;MONTPELLIER
7643;2017-12-13 13:00:00+01:00;102040;-190;160;1,2;283,75;52;20300;;4;6780;101940;670;;;272.150000;3.300000;3.300000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-12-13 16:00:00+01:00;101870;-170;170;1,5;283,05;52;59560;90;3;1250;101770;310;;;272.150000;2.500000;5.100000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-12-16 10:00:00+01:00;101420;300;290;6,8;280,95;53;58260;;1;2250;101320;780;;;276.950000;9.200000;9.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-18 07:00:00+01:00;102760;-130;50;1,3;275,25;78;37880;100;8;2250;102660;260;273.650000;279.950000;274.250000;1.700000;4.000000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-19 22:00:00+01:00;103390;30;290;2;276,95;78;35050;;0;;103290;850;;;275.450000;2.700000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-23 19:00:00+01:00;103390;80;30;1,5;281,55;67;52590;;0;;103290;210;277.950000;288.050000;276.950000;2.100000;3.000000;-10;0.000000;0;;;43.577, 3.963167;MONTPELLIER
7643;2017-12-24 01:00:00+01:00;103390;-50;310;2,5;278,85;78;27750;;0;;103290;90;;;277.050000;3.000000;3.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-25 10:00:00+01:00;102760;0;30;2,7;275,35;94;13000;100;8;800;102660;-460;;;273.250000;3.900000;4.900000;-10;0.000000;0,2;0,2;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-27 16:00:00+01:00;99620;300;290;12,3;282,15;57;59080;;5;1250;99520;-1590;;;279.350000;17.800000;19.500000;-10;0.200000;0,6;1;4;43.577, 3.963167;MONTPELLIER
7643;2017-12-31 07:00:00+01:00;102080;-50;330;1,3;277,45;97;16200;;0;;101980;400;276.450000;288.650000;276.250000;1.900000;3.600000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-11-01 19:00:00+01:00;102310;40;360;1,6;286,85;83;15260;;1;1750;102210;-40;280.850000;292.850000;279.850000;1.900000;1.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-11-01 22:00:00+01:00;102320;10;30;1,6;285,55;91;5510;90;3;800;102220;-110;;;284.850000;2.400000;2.600000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-11-17 07:00:00+01:00;101980;-30;330;2,9;277,85;65;29850;;0;;101880;-90;274.750000;281.050000;275.050000;3.400000;3.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-17 10:00:00+01:00;102050;70;50;0,8;282,55;53;43850;;0;;101950;-130;;;275.050000;1.500000;1.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-20 07:00:00+01:00;102220;40;310;1,6;276,95;81;47950;;0;;102120;180;275.850000;284.850000;275.350000;2.000000;3.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-21 01:00:00+01:00;102140;-50;280;1,8;277,15;86;13560;;0;;102040;-40;;;276.650000;2.200000;2.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-25 08:00:00+02:00;102390;20;20;2,6;285,15;85;60000;;0;;102290;30;284.150000;293.650000;283.850000;3.600000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-05 10:00:00+01:00;101290;320;290;10,3;288,05;60;52640;;0;;101190;-170;;;285.450000;14.000000;15.000000;-10;0.200000;12;12,8;;43.577, 3.963167;MONTPELLIER
7643;2017-11-05 16:00:00+01:00;101540;30;310;6,1;287,95;38;58380;90;7;7080;101440;430;;;285.450000;8.500000;12.700000;-10;0.000000;0,2;12,8;7;43.577, 3.963167;MONTPELLIER
7643;2017-10-21 11:00:00+02:00;102120;90;90;2,3;293,25;83;7800;75;6;1750;102030;230;;;290.850000;2.900000;3.400000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-10-11 08:00:00+02:00;102220;40;20;2,8;283,35;81;60000;;0;;102120;220;282.950000;291.050000;282.550000;3.400000;3.700000;-10;0.000000;0;;;43.577, 3.963167;MONTPELLIER
7643;2017-11-27 07:00:00+01:00;102990;-30;280;4,3;277,45;63;60000;;0;;102890;340;276.550000;282.450000;275.850000;5.700000;6.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-28 22:00:00+01:00;101070;-90;240;1,3;281,85;63;19600;100;1;1250;100970;-1320;;;279.550000;1.500000;3.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-02 07:00:00+01:00;101180;-60;340;6,1;276,75;45;60000;100;8;3240;101080;240;273.350000;277.050000;273.650000;9.400000;9.700000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-12-04 01:00:00+01:00;102940;150;0;0;271,55;56;19950;;0;;102840;860;;;270.950000;1.300000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-07 07:00:00+01:00;103090;-90;10;5,2;278,65;74;21570;100;8;800;102990;-440;274.350000;279.050000;273.950000;7.300000;7.300000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-12-15 01:00:00+01:00;100720;-150;230;5;284,25;76;60000;100;8;1750;100620;-770;;;280.050000;7.100000;8.300000;-10;0.000000;0;0,6;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-17 13:00:00+01:00;102620;-60;310;9,7;283,15;48;36410;;1;1750;102520;1150;;;275.450000;14.500000;15.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-23 10:00:00+01:00;103450;100;300;2,2;280,65;70;60000;;0;;103350;260;;;276.950000;3.100000;3.800000;-10;0.000000;;;;43.577, 3.963167;MONTPELLIER
7643;2017-12-27 01:00:00+01:00;100150;-490;150;7,6;284,25;78;;100;7;800;100050;-1690;;;278.350000;11.400000;11.400000;-10;0.000000;0;0,2;5;43.577, 3.963167;MONTPELLIER
7643;2017-12-30 10:00:00+01:00;101720;40;280;6,3;288,65;69;59820;75;5;1250;101620;150;;;275.350000;9.600000;9.600000;-10;0.800000;0,8;0,8;5;43.577, 3.963167;MONTPELLIER
7643;2017-12-30 19:00:00+01:00;102150;140;280;9;288,65;64;60000;;0;;102050;430;278.050000;291.550000;277.950000;11.700000;12.400000;-10;0.000000;-0,1;0,8;;43.577, 3.963167;MONTPELLIER
7643;2017-12-31 01:00:00+01:00;102210;-30;270;4,6;285,15;76;55000;;;;102110;;;;;;5.700000;-10;0.000000;;;;43.577, 3.963167;MONTPELLIER
7643;2017-10-27 11:00:00+02:00;102400;40;300;10,8;294,55;56;47760;;0;;102310;-340;;;282.650000;17.100000;17.100000;-10;0.200000;0,4;0,4;;43.577, 3.963167;MONTPELLIER
7643;2017-10-27 20:00:00+02:00;102400;150;360;4,2;293,35;45;53150;;0;;102310;-200;289.350000;299.150000;286.950000;5.900000;9.300000;-10;0.000000;0,2;0,4;;43.577, 3.963167;MONTPELLIER
7643;2017-10-29 22:00:00+01:00;101700;-40;300;8,7;287,55;60;60000;;0;;101600;-510;;;286.750000;12.500000;14.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-08 16:00:00+01:00;101890;10;310;5,8;285,55;49;53430;;5;1750;101790;400;;;276.550000;8.200000;13.000000;-10;0.000000;0,8;0,8;1;43.577, 3.963167;MONTPELLIER
7643;2017-11-11 01:00:00+01:00;102290;-90;310;5,4;285,75;64;60000;90;7;6780;102190;-220;;;283.050000;6.900000;8.300000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-11-25 07:00:00+01:00;101420;-30;330;0,8;285,65;91;14010;100;8;800;101320;-560;285.550000;286.850000;285.350000;1.400000;2.600000;-10;-0.100000;-0,1;-0,1;8;43.577, 3.963167;MONTPELLIER
7643;2017-10-04 14:00:00+02:00;102470;-80;140;2,2;296,95;53;56830;;0;;102380;530;;;285.150000;3.000000;3.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-14 11:00:00+02:00;102340;180;0;0;293,55;57;44880;;1;3780;102250;1010;;;289.450000;0.900000;2.400000;-10;0.200000;1,4;1,4;1;43.577, 3.963167;MONTPELLIER
7643;2017-05-17 02:00:00+02:00;102460;-50;20;1,9;288,85;91;7870;;0;;102360;-140;;;290.850000;2.300000;2.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-24 11:00:00+02:00;101910;-20;10;8,6;300,25;42;19210;;0;;101820;0;;;291.950000;11.900000;11.900000;-10;0.000000;0;9;;43.577, 3.963167;MONTPELLIER
7643;2017-05-24 14:00:00+02:00;101810;-100;20;4,9;303,75;30;18300;;0;;101720;-40;;;291.950000;9.000000;9.000000;-10;0.000000;0;9;;43.577, 3.963167;MONTPELLIER
7643;2017-05-24 20:00:00+02:00;101610;-80;190;2,2;298,25;54;40650;;0;;101520;-110;293.850000;305.550000;293.050000;3.600000;4.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-26 17:00:00+02:00;101740;-40;150;3,8;296,25;66;19690;;0;;101650;300;;;291.850000;5.400000;6.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-12 19:00:00+01:00;101310;60;130;2,1;286,65;87;30000;90;7;2250;101210;-430;281.750000;288.850000;282.550000;2.800000;3.900000;-10;0.200000;1,6;1,6;7;43.577, 3.963167;MONTPELLIER
7643;2017-03-17 19:00:00+01:00;101910;-50;220;3,4;286,45;86;7000;0;0;;101810;-320;282.350000;288.450000;284.150000;4.800000;5.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-18 16:00:00+01:00;101750;-140;270;7,4;292,05;48;40000;90;1;;101660;-200;;;283.350000;9.500000;12.000000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-01 05:00:00+02:00;101350;-310;340;5,7;284,25;94;6000;100;8;450;101250;-950;;;285.550000;8.300000;14.700000;-10;7.700000;7,7;7,7;3;43.577, 3.963167;MONTPELLIER
7643;2017-02-17 04:00:00+01:00;102910;-130;30;0,9;279,85;97;60;101;9;;102810;-470;;;283.150000;1.400000;2.200000;-10;0.200000;0,2;0,2;9;43.577, 3.963167;MONTPELLIER
7643;2017-02-22 22:00:00+01:00;101900;40;0;0;282,25;82;18000;0;0;;101800;-270;;;284.150000;0.900000;1.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-24 13:00:00+01:00;101280;-60;30;4,3;289,15;46;60000;75;3;1250;101180;-320;;;283.350000;6.100000;6.800000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-02-25 07:00:00+01:00;101790;110;290;3,9;278,55;53;60000;0;0;;101690;530;277.750000;284.850000;280.150000;4.800000;5.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-26 07:00:00+01:00;102140;-10;30;0,9;274,85;76;50000;40;0;8000;102040;350;274.850000;283.550000;280.150000;1.400000;3.500000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-06 22:00:00+01:00;101780;330;310;12,9;285,15;42;50000;10;0;;101680;260;;;282.650000;20.300000;23.400000;-10;0.000000;0,2;0,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-10 04:00:00+01:00;102140;-150;310;2,8;282,85;69;40000;50;0;8000;102040;-310;;;280.750000;3.300000;3.300000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-04-23 05:00:00+02:00;101860;-120;10;3,9;282,05;74;44560;;0;;101760;-790;;;283.250000;5.700000;5.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-27 17:00:00+02:00;101230;-100;20;3,7;286,95;38;32090;;5;1750;101130;330;;;283.550000;7.200000;7.200000;-10;0.000000;0;-0,1;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-27 23:00:00+02:00;101520;260;330;3,8;282,95;47;60000;90;7;4020;101420;240;;;283.150000;5.900000;12.200000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-04-28 20:00:00+02:00;101600;40;20;6,7;287,35;34;40230;;0;;101500;340;281.350000;290.250000;281.150000;9.700000;10.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-30 08:00:00+02:00;101290;-40;120;7,9;286,65;82;43010;100;8;800;101190;-330;281.050000;287.350000;284.050000;10.400000;10.400000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-04-30 14:00:00+02:00;101070;-110;130;12,2;287,05;86;16150;100;8;450;100970;-470;;;284.050000;16.100000;18.200000;-10;0.400000;0,4;0,4;4;43.577, 3.963167;MONTPELLIER
7643;2017-05-02 20:00:00+02:00;101700;30;310;5,9;290,85;46;60000;;0;;101600;-140;284.350000;293.550000;284.950000;8.500000;9.900000;-10;-0.100000;2;2,2;;43.577, 3.963167;MONTPELLIER
7643;2017-05-02 23:00:00+02:00;101870;170;260;5,6;286,85;58;60000;90;7;3300;101770;-140;;;286.050000;8.400000;8.400000;-10;0.000000;0,2;2,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-05-12 05:00:00+02:00;100320;-70;50;4;288,65;87;17640;100;8;450;100230;10;;;288.750000;5.900000;5.900000;-10;0.000000;0;2,6;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-06 14:00:00+02:00;101290;130;280;11,1;298,75;39;19450;;1;1750;101200;40;;;287.650000;18.200000;18.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-06-07 08:00:00+02:00;102120;140;310;5,1;290,35;48;23500;;0;;102020;1060;287.250000;296.350000;286.250000;7.200000;7.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-09 08:00:00+02:00;101700;-10;330;1,6;290,65;87;15910;75;6;3780;101610;-210;289.350000;294.250000;289.450000;2.600000;7.800000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-06-11 14:00:00+02:00;101820;-30;170;3,4;298,75;61;19930;;0;;101730;90;;;291.650000;4.700000;5.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-14 14:00:00+02:00;101450;-40;180;3,7;299,75;67;38430;;0;;101360;-30;;;292.650000;5.300000;5.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-14 20:00:00+02:00;101320;-40;180;2,3;297,45;79;18830;;0;;101230;0;294.850000;301.050000;300.450000;3.500000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-15 02:00:00+02:00;101480;10;350;0,5;295,75;90;9930;;0;;101390;10;;;295.750000;0.900000;2.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-16 17:00:00+02:00;101670;-180;200;3,9;306,25;38;19930;;0;;101580;150;;;296.050000;5.300000;6.500000;-10;0.000000;0;4,3;;43.577, 3.963167;MONTPELLIER
7643;2017-06-21 08:00:00+02:00;101640;50;40;2;296,85;79;17650;100;8;450;101550;-330;295.950000;297.050000;296.550000;2.800000;4.000000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-22 20:00:00+02:00;101740;-40;190;2,2;297,45;86;12670;90;7;150;101650;110;296.550000;301.450000;298.550000;3.500000;4.400000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-04-02 02:00:00+02:00;101550;-90;300;3,6;283,15;77;60000;90;7;2250;101450;-110;;;284.750000;4.800000;4.800000;-10;0.000000;0,2;8,7;4;43.577, 3.963167;MONTPELLIER
7643;2017-04-03 20:00:00+02:00;101960;0;240;2,7;291,45;61;59690;;0;;101860;160;283.550000;296.350000;284.450000;3.500000;5.000000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-04-06 11:00:00+02:00;101790;-70;340;8;291,55;34;18290;;0;;101690;-60;;;282.850000;11.600000;11.600000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-04-08 23:00:00+02:00;102330;170;130;3,3;286,95;96;6740;;1;150;102230;320;;;285.850000;4.100000;4.100000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-13 11:00:00+02:00;101650;-10;110;0,9;292,85;47;19810;;0;;101560;-440;;;282.450000;1.900000;2.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-14 14:00:00+02:00;101440;-150;150;3,6;295,35;61;30370;;0;;101350;-30;;;283.650000;4.400000;5.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-17 02:00:00+02:00;102010;-10;10;3,7;285,55;54;60000;;0;;101910;-90;;;285.150000;5.800000;5.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-30 20:00:00+02:00;101400;180;280;10,3;293,05;53;43280;;5;2880;101310;630;289.750000;298.350000;292.050000;12.900000;14.400000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-07-02 17:00:00+02:00;101930;-70;300;10;301,05;37;24800;;2;1750;101840;250;;;291.850000;15.200000;15.200000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-07-07 23:00:00+02:00;101740;0;210;1;297,25;77;36330;;0;;101650;-230;;;296.450000;1.300000;2.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-08 20:00:00+02:00;101440;-60;230;1,8;298,65;53;60000;100;8;2250;101350;-300;295.650000;302.850000;298.650000;2.700000;8.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-13 23:00:00+02:00;101640;240;300;6,3;299,05;46;60000;;0;;101550;-200;;;298.450000;10.000000;11.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
